Date,Comments,Topic,Sentiment
11-05-2025,লাফালাফি করছেন কেন লাফালাফি করে পাগল। এই পাগল কে পাবনা জেলা হেমায়েতপুর এনে পাগলের চিকিৎসা করা উচিৎ। মমতা বন্দ্যোপাধ্যায় বিশ্বের অন্যতম নেতৃত্ব দান কারি সে আপনার মত।পাগল নয়,others,negative
19-04-2025,উনি উত্তেজিত হয়ে যাচ্ছে উনাকে থামান মনে হচ্ছে খবর শেষ হয়ে যাওয়াও সাথে সাথে  যুদ্ধ হয়ে যাবে,others,negative
03-04-2025,এইসালাতুইকতোগোলোমিথাকথা,others,negative
16-04-2025,এই জাইরা কুত্তার মত ঘেঁকা করিস ক্যা,abusive,hate
26-03-2025,ব্যাটা তুই পাগল তোর বাপ পাগল তোর চৌদ্দগুষ্টি পাগল তোর মাথার সমস্যা,abusive,hate
19-05-2025,এর মলম কেউ কিনেনা হা হা হা শুধু বিনোদনের জন্য আসলাম।,others,neutral
19-04-2025,এই শালা এক বোকাচোদা,abusive,hate
19-04-2025,এই সযতান কথা গেলা সুনেন কি ভাবে লাপালপি করছে মমোতা কি বলেছে,political,negative
01-05-2025,ভারতের ধংসের সময় চলে আসছে । জিবন বাচানোর চেষ্টা কর,international,negative
19-04-2025,আমার কাছে যাত্রার অভিনয়টা ভালো লাগেনা,others,negative
23-03-2025,সালা পুত তোর মা রে ছোদ কুকুর ছোদা জন্ম হয় তোর,abusive,hate
03-04-2025,ইন্ডিয়া কখনোই বাংলাদেশের বন্ধু ছিল না তারা ছিল বাংলাদেশকে শ্মশনের জন্য,international,negative
23-04-2025,ময়ুখ তুমি একটাশয়তান যেমন হয় নোমো গন। মমতার বালের সমান তুমি নয়। তোমরা বাংলার সাধিনতার সাহহ্য করছে বাংলা দুরবল করার জন্য,abusive,hate
17-04-2025,এ ব্যক্তি মানে কুত্তার পায়খানা খায় প্রতিদিন,abusive,hate
10-04-2025,জানোয়ারের বাচচা এই লোকটা। ওর মা নিশ্চয়ই লজ্জায় মাথা নত রাখে ওকে জন্ম দিয়ে,abusive,hate
01-04-2025,দাদা মনে হয় প্রেগনেন্ট। এজন্য যোগব্যায়াম লাফালাফি করছে।,others,negative
06-04-2025,মমূক রঞ্জন ঘোষগো মুত্র খোরতুই খুনি শেখ হাসিনার মুত্র খাওয়া শুরু করলি তুই প্রতি দিন কতখানি মুত্র সেবন করিস কুকুরের বাচ্চা।,abusive,hate
25-03-2025,তুই শালা একটা ছাগল সাংবাদিক তোর কাছে কেউ দাম দেয়,others,negative
23-04-2025,হ্যালো সাংবাদিক দাদা আপনি শেখ হাসিনার পক্ষ থেকে ওনার 360 জন পার্লামেন্ট থেকে মনে হয় অনেক বড় রূপির একটা দাগ মারছেন আপনি,political,negative
11-05-2025,এই শয়তানের বাচ্চা কসাই মুদির পাচাটা দালাল। ময়ূখ কত গুলো শয়তানের বীজ থেকে জন্ম নিয়েছে তার গর্ভধারীনি বলতে পারবে কিনা সন্দেহ আছে।  আ থু থু আ থু। মানুষ এত নিচুস্তরে নিকৃষ্ট হয় কি করে। শালার নূন্যতম লজ্জা হয় না।,abusive,hate
12-05-2025,এই গো মুএ খাওয়া সাংবাদীক সে একজন মাতাল,abusive,hate
22-04-2025,সালায় পাগলওর বাসার লোক ওরে বাহিরে ছারে কেমনে,others,negative
10-04-2025,সুখবর সুখবর মলম বিক্রেতা এসে গেছে মলম বিক্রেতা এসে গেছে যাদের দরকার টাইগার এই মলম বিক্রি তার কাছ থেকে কিনে নিন না হয় ওর পাছায় চারটা লাথি মারুন ও খুব বেহায়া লজ্জাহীন  কোন লজ্জাই নাই মালাউন কা বাচ্চা হে এই হালার লাগাম টানা উচিত লজ্জাহীন মানুষ শালা।,abusive,hate
